id_transaccion,fecha,fecha_hora,producto,categoria,cantidad,precio_unitario,subtotal,descuento_pct,descuento_monto,total,region,vendedor,canal,cliente_id
TXN-00486,2023-01-14,2023-01-14 06:41:31,"Monitor Samsung 27""",Monitores,4,306.35,1225.4,0,0.0,1225.4,Norte,Roberto Díaz,Tienda,CLI-0185
TXN-00487,2024-01-13,2024-01-13 09:52:39,Hub USB-C,Accesorios,1,52.42,52.42,15,7.86,44.56,Este,Ana García,Tienda,CLI-0156
TXN-00488,2023-04-10,2023-04-10 12:34:24,Mouse Logitech,Accesorios,1,32.66,32.66,25,8.16,24.5,Sur,Juan Pérez,Online,CLI-0292
TXN-00489,2024-07-25,2024-07-25 10:49:40,Adaptador WiFi,Componentes,5,27.23,136.15,25,34.04,102.11,Centro,Diego Torres,Teléfono,CLI-0219
TXN-00490,2024-07-17,2024-07-17 14:42:10,Mousepad Gaming,Accesorios,4,18.41,73.64,0,0.0,73.64,Centro,Roberto Díaz,App Móvil,CLI-0162
TXN-00491,2024-01-16,2024-01-16 19:27:52,Hub USB-C,Accesorios,2,54.9,109.8,10,10.98,98.82,Este,Juan Pérez,Online,CLI-0193
TXN-00492,2024-01-04,2024-01-04 14:25:00,Micrófono USB,Audio,2,70.69,141.38,10,14.14,127.24,Norte,Sofía Martínez,Tienda,CLI-0266
TXN-00493,2023-01-07,2023-01-07 12:13:54,Teclado Mecánico,Accesorios,1,98.87,98.87,10,9.89,88.98,Este,Ana García,App Móvil,CLI-0284
TXN-00494,2023-06-08,2023-06-08 16:22:09,Hub USB-C,Accesorios,1,50.55,50.55,30,15.16,35.39,Sur,Sofía Martínez,App Móvil,CLI-0299
TXN-00495,2023-04-05,2023-04-05 18:58:13,"Monitor Samsung 27""",Monitores,2,283.97,567.94,10,56.79,511.15,Norte,Diego Torres,Teléfono,CLI-0089
TXN-00496,2023-04-08,2023-04-08 13:02:46,RAM 16GB,Componentes,1,85.2,85.2,30,25.56,59.64,Centro,Laura Sánchez,Tienda,CLI-0029
TXN-00497,2024-03-20,2024-03-20 10:55:49,Mousepad Gaming,Accesorios,2,21.07,42.14,10,4.21,37.93,Sur,Ana García,Teléfono,CLI-0028
TXN-00498,2024-07-06,2024-07-06 14:32:44,Webcam HD,Periféricos,1,80.38,80.38,10,8.04,72.34,Sur,María López,Tienda,CLI-0202
TXN-00499,2024-05-31,2024-05-31 15:18:50,RAM 16GB,Componentes,6,84.03,504.18,30,151.25,352.93,Oeste,María López,Online,CLI-0173
TXN-00500,2024-07-15,2024-07-15 10:25:32,Mouse Logitech,Accesorios,6,29.85,179.10000000000002,0,0.0,179.1,Oeste,María López,Online,CLI-0247
TXN-00501,2024-10-29,2024-10-29 17:39:47,Hub USB-C,Accesorios,2,46.97,93.94,15,14.09,79.85,Centro,Juan Pérez,Online,CLI-0037
TXN-00502,2024-12-02,2024-12-02 02:07:42,Webcam HD,Periféricos,2,84.42,168.84,10,16.88,151.96,Oeste,Laura Sánchez,App Móvil,CLI-0179
TXN-00503,2024-11-02,2024-11-02 13:10:22,"Monitor Samsung 27""",Monitores,1,289.23,289.23,30,86.77,202.46,Centro,Roberto Díaz,Online,CLI-0226
TXN-00504,2023-07-24,2023-07-24 11:48:46,Laptop HP,Computadoras,3,976.35,2929.05,5,146.45,2782.6,Norte,Carlos Ruiz,Tienda,CLI-0125
TXN-00505,2023-01-15,2023-01-15 21:07:19,Cable HDMI,Cables,2,14.1,28.2,10,2.82,25.38,Oeste,Roberto Díaz,Tienda,CLI-0170
TXN-00506,2023-07-28,2023-07-28 21:16:35,"Monitor Samsung 27""",Monitores,1,314.39,314.39,5,15.72,298.67,Oeste,María López,Tienda,CLI-0193
TXN-00507,2023-02-14,2023-02-14 09:18:12,Cable HDMI,Cables,4,14.04,56.16,25,14.04,42.12,Centro,Sofía Martínez,Tienda,CLI-0239
TXN-00508,2024-02-02,2024-02-02 19:54:58,Adaptador WiFi,Componentes,3,27.21,81.63,0,0.0,81.63,Este,Carlos Ruiz,Tienda,CLI-0150
TXN-00509,2023-08-25,2023-08-25 16:45:06,Soporte Laptop,Accesorios,5,43.06,215.3,15,32.3,183.0,Este,Roberto Díaz,Tienda,CLI-0096
TXN-00510,2024-07-28,2024-07-28 00:02:15,"Monitor Samsung 27""",Monitores,3,300.03,900.0899999999999,20,180.02,720.07,Centro,Sofía Martínez,App Móvil,CLI-0251
TXN-00511,2023-12-22,2023-12-22 14:40:19,SSD 1TB,Almacenamiento,2,125.85,251.7,0,0.0,251.7,Sur,Sofía Martínez,Tienda,CLI-0132
TXN-00512,2024-07-22,2024-07-22 07:09:21,Mousepad Gaming,Accesorios,2,19.54,39.08,0,0.0,39.08,Oeste,María López,Tienda,CLI-0196
TXN-00513,2024-10-02,2024-10-02 15:15:36,Hub USB-C,Accesorios,5,54.6,273.0,30,81.9,191.1,Sur,Laura Sánchez,App Móvil,CLI-0169
TXN-00514,2024-10-30,2024-10-30 17:43:51,RAM 16GB,Componentes,4,80.67,322.68,5,16.13,306.55,Sur,María López,App Móvil,CLI-0269
TXN-00515,2024-11-02,2024-11-02 05:20:04,Mousepad Gaming,Accesorios,1,18.53,18.53,0,0.0,18.53,Centro,Carlos Ruiz,Online,CLI-0163
TXN-00516,2023-11-23,2023-11-23 13:26:19,Soporte Laptop,Accesorios,1,43.03,43.03,0,0.0,43.03,Oeste,Sofía Martínez,Online,CLI-0097
TXN-00517,2024-09-18,2024-09-18 18:36:39,Mouse Logitech,Accesorios,1,27.78,27.78,0,0.0,27.78,Sur,Juan Pérez,Online,CLI-0014
TXN-00518,2023-05-18,2023-05-18 18:30:45,Auriculares Bluetooth,Audio,3,54.94,164.82,20,32.96,131.86,Este,María López,Teléfono,CLI-0252
TXN-00519,2023-08-20,2023-08-20 21:00:59,RAM 16GB,Componentes,6,74.19,445.14,5,22.26,422.88,Este,Laura Sánchez,Online,CLI-0104
TXN-00520,2024-03-25,2024-03-25 15:44:20,Micrófono USB,Audio,1,65.85,65.85,0,0.0,65.85,Oeste,Juan Pérez,Teléfono,CLI-0208
TXN-00521,2023-11-17,2023-11-17 20:36:38,Micrófono USB,Audio,2,63.58,127.16,15,19.07,108.09,Centro,Ana García,Tienda,CLI-0232
TXN-00522,2023-09-09,2023-09-09 15:47:02,RAM 16GB,Componentes,1,85.22,85.22,0,0.0,85.22,Centro,Laura Sánchez,Tienda,CLI-0098
TXN-00523,2023-10-20,2023-10-20 15:18:39,Webcam HD,Periféricos,5,79.02,395.09999999999997,10,39.51,355.59,Norte,María López,Teléfono,CLI-0232
TXN-00524,2023-07-04,2023-07-04 20:34:08,Mouse Logitech,Accesorios,3,31.33,93.99,0,0.0,93.99,Oeste,Laura Sánchez,App Móvil,CLI-0231
TXN-00525,2024-12-30,2024-12-30 14:05:16,Laptop HP,Computadoras,3,842.19,2526.57,30,757.97,1768.6,Este,María López,Tienda,CLI-0047
TXN-00526,2023-03-29,2023-03-29 15:46:50,Mouse Logitech,Accesorios,2,31.23,62.46,10,6.25,56.21,Centro,María López,Teléfono,CLI-0282
TXN-00527,2023-12-10,2023-12-10 19:55:09,SSD 1TB,Almacenamiento,2,109.04,218.08,0,0.0,218.08,Sur,María López,Online,CLI-0027
TXN-00528,2023-10-23,2023-10-23 10:57:08,SSD 1TB,Almacenamiento,1,115.38,115.38,20,23.08,92.3,Sur,Ana García,App Móvil,CLI-0007
TXN-00529,2024-07-10,2024-07-10 19:56:31,RAM 16GB,Componentes,1,79.95,79.95,20,15.99,63.96,Sur,Juan Pérez,Teléfono,CLI-0233
TXN-00530,2024-09-06,2024-09-06 17:17:39,SSD 1TB,Almacenamiento,4,118.6,474.4,30,142.32,332.08,Centro,Juan Pérez,Tienda,CLI-0095
TXN-00531,2023-02-07,2023-02-07 09:42:36,Teclado Mecánico,Accesorios,3,81.98,245.94,10,24.59,221.35,Centro,Sofía Martínez,App Móvil,CLI-0045
TXN-00532,2023-06-15,2023-06-15 18:42:44,Laptop HP,Computadoras,8,829.59,6636.72,0,0.0,6636.72,Centro,María López,Teléfono,CLI-0297
TXN-00533,2023-11-03,2023-11-03 15:52:04,Auriculares Bluetooth,Audio,8,65.17,521.36,0,0.0,521.36,Oeste,Carlos Ruiz,App Móvil,CLI-0242
TXN-00534,2023-12-04,2023-12-04 17:13:44,Teclado Mecánico,Accesorios,2,83.19,166.38,10,16.64,149.74,Sur,Ana García,Tienda,CLI-0293
TXN-00535,2023-03-31,2023-03-31 20:38:59,Disco Externo 2TB,Almacenamiento,3,98.62,295.86,25,73.96,221.9,Este,Laura Sánchez,App Móvil,CLI-0133
TXN-00536,2023-12-29,2023-12-29 19:36:31,Hub USB-C,Accesorios,5,50.74,253.70000000000002,30,76.11,177.59,Centro,Roberto Díaz,Teléfono,CLI-0093
TXN-00537,2023-07-18,2023-07-18 09:29:40,Mousepad Gaming,Accesorios,3,20.43,61.29,10,6.13,55.16,Norte,Juan Pérez,Teléfono,CLI-0212
TXN-00538,2024-10-14,2024-10-14 19:12:44,Laptop HP,Computadoras,1,870.07,870.07,25,217.52,652.55,Este,Sofía Martínez,Tienda,CLI-0158
TXN-00539,2023-01-07,2023-01-07 14:21:25,Webcam HD,Periféricos,2,80.1,160.2,10,16.02,144.18,Centro,Ana García,Online,CLI-0100
TXN-00540,2024-04-30,2024-04-30 19:08:30,Auriculares Bluetooth,Audio,1,64.0,64.0,20,12.8,51.2,Sur,Roberto Díaz,App Móvil,CLI-0237
TXN-00541,2024-06-17,2024-06-17 20:43:20,Micrófono USB,Audio,5,74.39,371.95,0,0.0,371.95,Centro,Ana García,Online,CLI-0296
TXN-00542,2023-03-09,2023-03-09 08:53:01,Adaptador WiFi,Componentes,2,24.15,48.3,10,4.83,43.47,Este,Laura Sánchez,Online,CLI-0293
TXN-00543,2023-04-30,2023-04-30 09:45:54,Cable HDMI,Cables,1,12.7,12.7,30,3.81,8.89,Este,Ana García,App Móvil,CLI-0212
TXN-00544,2024-01-16,2024-01-16 13:13:33,Mouse Logitech,Accesorios,2,29.97,59.94,5,3.0,56.94,Este,María López,Tienda,CLI-0192
TXN-00545,2023-04-05,2023-04-05 09:51:30,Micrófono USB,Audio,2,63.51,127.02,5,6.35,120.67,Centro,María López,Online,CLI-0175
TXN-00546,2023-11-14,2023-11-14 11:49:55,Mousepad Gaming,Accesorios,1,19.92,19.92,25,4.98,14.94,Norte,María López,Online,CLI-0019
TXN-00547,2023-04-29,2023-04-29 09:43:54,RAM 16GB,Componentes,1,78.19,78.19,25,19.55,58.64,Centro,Carlos Ruiz,App Móvil,CLI-0240
TXN-00548,2024-11-05,2024-11-05 09:36:48,Mousepad Gaming,Accesorios,2,18.18,36.36,25,9.09,27.27,Este,Juan Pérez,App Móvil,CLI-0103
TXN-00549,2023-11-23,2023-11-23 19:07:17,"Monitor Samsung 27""",Monitores,2,287.18,574.36,25,143.59,430.77,Sur,María López,App Móvil,CLI-0059
TXN-00550,2024-06-10,2024-06-10 17:22:35,Laptop HP,Computadoras,3,982.48,2947.44,25,736.86,2210.58,Este,Sofía Martínez,Online,CLI-0146
TXN-00551,2023-11-15,2023-11-15 14:34:28,Cable HDMI,Cables,2,12.33,24.66,0,0.0,24.66,Norte,María López,Tienda,CLI-0242
TXN-00552,2024-01-28,2024-01-28 15:25:11,Mousepad Gaming,Accesorios,4,20.69,82.76,0,0.0,82.76,Centro,Roberto Díaz,App Móvil,CLI-0160
TXN-00553,2023-03-22,2023-03-22 14:36:08,Auriculares Bluetooth,Audio,2,63.8,127.6,25,31.9,95.7,Norte,Roberto Díaz,Tienda,CLI-0234
TXN-00554,2024-04-26,2024-04-26 12:09:55,Webcam HD,Periféricos,2,82.94,165.88,20,33.18,132.7,Centro,Sofía Martínez,App Móvil,CLI-0201
TXN-00555,2023-11-29,2023-11-29 09:04:30,Teclado Mecánico,Accesorios,4,93.58,374.32,10,37.43,336.89,Norte,Diego Torres,Teléfono,CLI-0237
TXN-00556,2024-09-10,2024-09-10 17:06:25,Soporte Laptop,Accesorios,2,37.36,74.72,10,7.47,67.25,Norte,Diego Torres,Tienda,CLI-0155
TXN-00557,2024-02-28,2024-02-28 12:35:10,Hub USB-C,Accesorios,1,49.6,49.6,30,14.88,34.72,Oeste,Laura Sánchez,Tienda,CLI-0175
TXN-00558,2024-03-17,2024-03-17 15:36:50,"Monitor Samsung 27""",Monitores,1,318.82,318.82,30,95.65,223.17,Este,Juan Pérez,Online,CLI-0040
TXN-00559,2024-05-13,2024-05-13 18:29:20,Disco Externo 2TB,Almacenamiento,3,97.74,293.21999999999997,30,87.97,205.25,Centro,Carlos Ruiz,Teléfono,CLI-0091
TXN-00560,2024-09-04,2024-09-04 18:49:52,Webcam HD,Periféricos,2,87.28,174.56,0,0.0,174.56,Oeste,Diego Torres,Teléfono,CLI-0032
TXN-00561,2024-08-17,2024-08-17 20:51:00,Mouse Logitech,Accesorios,3,28.3,84.9,0,0.0,84.9,Sur,María López,Teléfono,CLI-0273
TXN-00562,2024-04-02,2024-04-02 19:56:20,Webcam HD,Periféricos,1,78.23,78.23,30,23.47,54.76,Este,Sofía Martínez,Teléfono,CLI-0177
TXN-00563,2024-06-06,2024-06-06 11:54:18,Mouse Logitech,Accesorios,1,30.49,30.49,30,9.15,21.34,Norte,Diego Torres,Tienda,CLI-0001
TXN-00564,2023-04-23,2023-04-23 00:15:27,Disco Externo 2TB,Almacenamiento,1,91.07,91.07,10,9.11,81.96,Centro,Laura Sánchez,App Móvil,CLI-0196
TXN-00565,2023-08-05,2023-08-05 16:08:12,SSD 1TB,Almacenamiento,1,117.15,117.15,25,29.29,87.86,Centro,Laura Sánchez,App Móvil,CLI-0214
TXN-00566,2023-05-18,2023-05-18 19:01:09,Teclado Mecánico,Accesorios,2,86.18,172.36,0,0.0,172.36,Oeste,Laura Sánchez,Online,CLI-0044
TXN-00567,2024-04-11,2024-04-11 22:38:59,Teclado Mecánico,Accesorios,1,92.55,92.55,15,13.88,78.67,Oeste,María López,Teléfono,CLI-0261
TXN-00568,2024-01-29,2024-01-29 11:27:38,SSD 1TB,Almacenamiento,2,121.24,242.48,20,48.5,193.98,Norte,Roberto Díaz,Online,CLI-0257
TXN-00569,2024-08-13,2024-08-13 09:36:30,Webcam HD,Periféricos,4,78.56,314.24,25,78.56,235.68,Este,Carlos Ruiz,Teléfono,CLI-0041
TXN-00570,2023-10-14,2023-10-14 10:33:56,Teclado Mecánico,Accesorios,1,94.13,94.13,25,23.53,70.6,Centro,Carlos Ruiz,Online,CLI-0242
TXN-00571,2024-12-01,2024-12-01 21:37:19,Adaptador WiFi,Componentes,2,26.2,52.4,0,0.0,52.4,Centro,Ana García,App Móvil,CLI-0274
TXN-00572,2024-06-08,2024-06-08 18:46:21,Micrófono USB,Audio,3,63.14,189.42000000000002,20,37.88,151.54,Oeste,Diego Torres,App Móvil,CLI-0149
TXN-00573,2023-11-08,2023-11-08 18:16:03,Teclado Mecánico,Accesorios,1,81.63,81.63,30,24.49,57.14,Oeste,María López,Tienda,CLI-0150
TXN-00574,2023-10-21,2023-10-21 11:32:04,Micrófono USB,Audio,2,73.31,146.62,0,0.0,146.62,Este,Sofía Martínez,Online,CLI-0144
TXN-00575,2023-04-25,2023-04-25 18:47:09,Webcam HD,Periféricos,4,85.72,342.88,0,0.0,342.88,Oeste,Diego Torres,Online,CLI-0134
TXN-00576,2023-07-05,2023-07-05 09:21:05,Micrófono USB,Audio,5,72.8,364.0,20,72.8,291.2,Sur,María López,Teléfono,CLI-0212
TXN-00577,2024-10-14,2024-10-14 18:46:53,Micrófono USB,Audio,1,68.35,68.35,20,13.67,54.68,Este,Ana García,App Móvil,CLI-0060
TXN-00578,2024-05-02,2024-05-02 20:48:59,Laptop HP,Computadoras,4,840.16,3360.64,15,504.1,2856.54,Centro,Juan Pérez,Teléfono,CLI-0200
TXN-00579,2024-03-21,2024-03-21 21:28:24,RAM 16GB,Componentes,2,76.19,152.38,25,38.1,114.28,Este,Ana García,Tienda,CLI-0273
TXN-00580,2024-09-17,2024-09-17 08:21:17,Adaptador WiFi,Componentes,1,24.26,24.26,15,3.64,20.62,Este,Carlos Ruiz,App Móvil,CLI-0300
TXN-00581,2024-11-19,2024-11-19 12:33:21,SSD 1TB,Almacenamiento,2,119.06,238.12,5,11.91,226.21,Sur,Diego Torres,Tienda,CLI-0005
TXN-00582,2023-04-11,2023-04-11 19:28:22,Soporte Laptop,Accesorios,6,36.53,219.18,15,32.88,186.3,Sur,Sofía Martínez,App Móvil,CLI-0099
TXN-00583,2023-02-28,2023-02-28 21:57:53,Laptop HP,Computadoras,2,814.26,1628.52,0,0.0,1628.52,Sur,Carlos Ruiz,Tienda,CLI-0045
TXN-00584,2024-11-03,2024-11-03 19:36:51,Soporte Laptop,Accesorios,1,40.83,40.83,15,6.12,34.71,Sur,Carlos Ruiz,Online,CLI-0130
TXN-00585,2024-10-16,2024-10-16 13:49:27,Webcam HD,Periféricos,2,79.46,158.92,0,0.0,158.92,Este,Sofía Martínez,Online,CLI-0038
TXN-00586,2024-02-02,2024-02-02 09:16:52,Webcam HD,Periféricos,1,84.42,84.42,15,12.66,71.76,Este,María López,Teléfono,CLI-0036
TXN-00587,2024-09-16,2024-09-16 19:31:06,RAM 16GB,Componentes,1,87.66,87.66,5,4.38,83.28,Sur,Laura Sánchez,Online,CLI-0055
TXN-00588,2023-04-16,2023-04-16 10:36:46,Mousepad Gaming,Accesorios,1,19.76,19.76,10,1.98,17.78,Este,Roberto Díaz,Tienda,CLI-0255
TXN-00589,2023-02-08,2023-02-08 13:09:44,Teclado Mecánico,Accesorios,1,92.74,92.74,0,0.0,92.74,Este,Laura Sánchez,Tienda,CLI-0264
TXN-00590,2024-05-04,2024-05-04 20:49:51,Disco Externo 2TB,Almacenamiento,1,97.91,97.91,20,19.58,78.33,Norte,Juan Pérez,Tienda,CLI-0197
TXN-00591,2023-05-05,2023-05-05 14:21:43,Disco Externo 2TB,Almacenamiento,1,95.71,95.71,20,19.14,76.57,Este,Laura Sánchez,Tienda,CLI-0047
TXN-00592,2023-03-24,2023-03-24 09:41:12,Auriculares Bluetooth,Audio,2,60.41,120.82,10,12.08,108.74,Sur,Ana García,Teléfono,CLI-0098
TXN-00593,2024-10-07,2024-10-07 16:05:56,Webcam HD,Periféricos,1,83.12,83.12,0,0.0,83.12,Oeste,Juan Pérez,Online,CLI-0019
TXN-00594,2023-09-02,2023-09-02 10:50:34,"Monitor Samsung 27""",Monitores,1,271.51,271.51,30,81.45,190.06,Este,Roberto Díaz,Teléfono,CLI-0009
TXN-00595,2023-02-13,2023-02-13 12:51:41,Laptop HP,Computadoras,4,871.06,3484.24,10,348.42,3135.82,Centro,Roberto Díaz,Online,CLI-0297
TXN-00596,2023-05-25,2023-05-25 09:30:58,"Monitor Samsung 27""",Monitores,2,325.48,650.96,0,0.0,650.96,Centro,Ana García,Online,CLI-0067
TXN-00597,2023-11-11,2023-11-11 03:29:39,Laptop HP,Computadoras,2,841.0,1682.0,0,0.0,1682.0,Sur,Carlos Ruiz,Tienda,CLI-0059
TXN-00598,2023-08-14,2023-08-14 12:27:21,RAM 16GB,Componentes,1,81.51,81.51,30,24.45,57.06,Oeste,Diego Torres,Tienda,CLI-0295
TXN-00599,2023-02-16,2023-02-16 14:04:07,Hub USB-C,Accesorios,1,46.36,46.36,5,2.32,44.04,Este,María López,Teléfono,CLI-0087
TXN-00600,2024-03-25,2024-03-25 18:02:08,Disco Externo 2TB,Almacenamiento,1,87.65,87.65,0,0.0,87.65,Norte,Laura Sánchez,Online,CLI-0009
TXN-00601,2023-01-08,2023-01-08 10:45:41,Mousepad Gaming,Accesorios,1,19.94,19.94,0,0.0,19.94,Centro,Sofía Martínez,Teléfono,CLI-0244
TXN-00602,2024-10-17,2024-10-17 16:26:15,Disco Externo 2TB,Almacenamiento,1,83.27,83.27,0,0.0,83.27,Sur,Ana García,Online,CLI-0256
TXN-00603,2023-12-23,2023-12-23 17:15:12,Cable HDMI,Cables,1,14.16,14.16,10,1.42,12.74,Norte,Carlos Ruiz,App Móvil,CLI-0277
TXN-00604,2023-10-11,2023-10-11 10:50:09,Hub USB-C,Accesorios,1,47.18,47.18,5,2.36,44.82,Oeste,Roberto Díaz,Online,CLI-0082
TXN-00605,2024-10-22,2024-10-22 12:27:16,Adaptador WiFi,Componentes,1,27.1,27.1,0,0.0,27.1,Este,Roberto Díaz,Tienda,CLI-0054
TXN-00606,2023-06-30,2023-06-30 09:31:32,Disco Externo 2TB,Almacenamiento,2,81.94,163.88,25,40.97,122.91,Norte,Carlos Ruiz,Online,CLI-0228
TXN-00607,2023-07-23,2023-07-23 14:14:49,Cable HDMI,Cables,1,13.2,13.2,15,1.98,11.22,Norte,Diego Torres,Online,CLI-0051
TXN-00608,2024-01-20,2024-01-20 02:30:37,"Monitor Samsung 27""",Monitores,1,314.25,314.25,5,15.71,298.54,Oeste,Ana García,Teléfono,CLI-0075
TXN-00609,2023-07-02,2023-07-02 11:29:46,"Monitor Samsung 27""",Monitores,2,325.66,651.32,20,130.26,521.06,Sur,Diego Torres,App Móvil,CLI-0104
TXN-00610,2023-03-03,2023-03-03 10:54:29,Auriculares Bluetooth,Audio,2,55.52,111.04,30,33.31,77.73,Oeste,Laura Sánchez,Online,CLI-0176
TXN-00611,2023-06-10,2023-06-10 19:39:57,"Monitor Samsung 27""",Monitores,1,323.17,323.17,30,96.95,226.22,Sur,Juan Pérez,Tienda,CLI-0211
TXN-00612,2024-08-28,2024-08-28 16:17:00,Soporte Laptop,Accesorios,3,40.16,120.47999999999999,5,6.02,114.46,Oeste,Juan Pérez,Online,CLI-0168
TXN-00613,2023-06-02,2023-06-02 00:26:02,SSD 1TB,Almacenamiento,2,121.9,243.8,30,73.14,170.66,Norte,Roberto Díaz,Tienda,CLI-0218
TXN-00614,2024-04-08,2024-04-08 10:35:48,Hub USB-C,Accesorios,1,48.93,48.93,0,0.0,48.93,Norte,Laura Sánchez,Online,CLI-0068
TXN-00615,2023-01-17,2023-01-17 13:10:45,Auriculares Bluetooth,Audio,4,57.54,230.16,0,0.0,230.16,Oeste,Ana García,Teléfono,CLI-0238
TXN-00616,2023-07-09,2023-07-09 14:40:29,Micrófono USB,Audio,4,64.93,259.72,15,38.96,220.76,Norte,Carlos Ruiz,Teléfono,CLI-0171
TXN-00617,2023-10-04,2023-10-04 18:34:36,Hub USB-C,Accesorios,1,45.32,45.32,15,6.8,38.52,Sur,Carlos Ruiz,App Móvil,CLI-0029
TXN-00618,2023-02-22,2023-02-22 14:29:39,Hub USB-C,Accesorios,1,54.44,54.44,10,5.44,49.0,Norte,Diego Torres,App Móvil,CLI-0090
TXN-00619,2024-07-28,2024-07-28 12:08:21,Adaptador WiFi,Componentes,3,25.28,75.84,0,0.0,75.84,Sur,Carlos Ruiz,Teléfono,CLI-0298
TXN-00620,2023-08-19,2023-08-19 13:32:43,Soporte Laptop,Accesorios,3,43.66,130.98,5,6.55,124.43,Oeste,Sofía Martínez,Tienda,CLI-0033
TXN-00621,2024-05-28,2024-05-28 10:30:45,Auriculares Bluetooth,Audio,1,58.13,58.13,20,11.63,46.5,Centro,Sofía Martínez,Teléfono,CLI-0189
TXN-00622,2023-07-12,2023-07-12 14:05:05,Micrófono USB,Audio,1,72.42,72.42,0,0.0,72.42,Oeste,María López,App Móvil,CLI-0040
TXN-00623,2024-12-14,2024-12-14 11:55:13,Mouse Logitech,Accesorios,1,27.98,27.98,0,0.0,27.98,Centro,Ana García,App Móvil,CLI-0214
TXN-00624,2024-04-30,2024-04-30 16:47:41,Adaptador WiFi,Componentes,2,25.2,50.4,0,0.0,50.4,Norte,Sofía Martínez,Online,CLI-0033
TXN-00625,2024-06-16,2024-06-16 15:37:21,Laptop HP,Computadoras,2,966.91,1933.82,5,96.69,1837.13,Este,Roberto Díaz,Teléfono,CLI-0235
TXN-00626,2023-06-25,2023-06-25 12:30:23,Webcam HD,Periféricos,1,81.07,81.07,10,8.11,72.96,Este,Ana García,Online,CLI-0181
TXN-00627,2024-09-25,2024-09-25 22:34:18,Webcam HD,Periféricos,2,79.28,158.56,0,0.0,158.56,Sur,María López,Online,CLI-0083
TXN-00628,2024-08-11,2024-08-11 13:23:11,"Monitor Samsung 27""",Monitores,3,277.01,831.03,10,83.1,747.93,Sur,Ana García,App Móvil,CLI-0177
TXN-00629,2023-06-16,2023-06-16 10:58:01,Teclado Mecánico,Accesorios,1,87.7,87.7,25,21.92,65.78,Oeste,Roberto Díaz,Online,CLI-0235
TXN-00630,2024-07-13,2024-07-13 10:41:45,Mousepad Gaming,Accesorios,1,19.27,19.27,0,0.0,19.27,Este,Roberto Díaz,App Móvil,CLI-0294
TXN-00631,2024-03-28,2024-03-28 10:46:30,Adaptador WiFi,Componentes,3,23.23,69.69,30,20.91,48.78,Norte,María López,Tienda,CLI-0158
TXN-00632,2024-04-01,2024-04-01 14:03:38,Laptop HP,Computadoras,4,882.28,3529.12,5,176.46,3352.66,Sur,Juan Pérez,App Móvil,CLI-0101
TXN-00633,2024-11-24,2024-11-24 10:32:25,Laptop HP,Computadoras,2,825.04,1650.08,20,330.02,1320.06,Sur,Roberto Díaz,App Móvil,CLI-0262
TXN-00634,2024-02-12,2024-02-12 15:23:24,Laptop HP,Computadoras,2,973.51,1947.02,10,194.7,1752.32,Este,Ana García,App Móvil,CLI-0177
TXN-00635,2024-07-28,2024-07-28 20:56:28,Auriculares Bluetooth,Audio,1,57.69,57.69,20,11.54,46.15,Oeste,Roberto Díaz,App Móvil,CLI-0084
TXN-00636,2024-02-29,2024-02-29 18:38:05,Micrófono USB,Audio,2,73.18,146.36,15,21.95,124.41,Sur,Juan Pérez,App Móvil,CLI-0244
TXN-00637,2023-03-09,2023-03-09 18:48:24,Soporte Laptop,Accesorios,2,40.19,80.38,10,8.04,72.34,Norte,Ana García,Teléfono,CLI-0140
TXN-00638,2024-12-28,2024-12-28 11:12:11,SSD 1TB,Almacenamiento,1,112.19,112.19,20,22.44,89.75,Oeste,Sofía Martínez,Teléfono,CLI-0022
TXN-00639,2023-11-08,2023-11-08 20:29:14,Soporte Laptop,Accesorios,1,42.6,42.6,30,12.78,29.82,Norte,Ana García,Online,CLI-0135
TXN-00640,2023-05-08,2023-05-08 13:26:11,Webcam HD,Periféricos,1,87.29,87.29,20,17.46,69.83,Oeste,Juan Pérez,Tienda,CLI-0062
TXN-00641,2024-09-05,2024-09-05 18:30:36,Micrófono USB,Audio,1,66.87,66.87,0,0.0,66.87,Oeste,Sofía Martínez,Teléfono,CLI-0062
TXN-00642,2023-01-18,2023-01-18 05:37:03,Auriculares Bluetooth,Audio,1,60.14,60.14,30,18.04,42.1,Sur,Diego Torres,Teléfono,CLI-0070
TXN-00643,2024-01-05,2024-01-05 14:03:18,Auriculares Bluetooth,Audio,1,55.95,55.95,10,5.6,50.35,Este,Carlos Ruiz,Online,CLI-0094
TXN-00644,2024-07-10,2024-07-10 14:52:54,Micrófono USB,Audio,1,64.31,64.31,0,0.0,64.31,Este,Sofía Martínez,App Móvil,CLI-0050
TXN-00645,2023-01-14,2023-01-14 13:23:49,Hub USB-C,Accesorios,1,50.79,50.79,0,0.0,50.79,Oeste,Laura Sánchez,App Móvil,CLI-0084
TXN-00646,2023-08-15,2023-08-15 17:39:44,Mouse Logitech,Accesorios,4,28.3,113.2,25,28.3,84.9,Centro,Carlos Ruiz,Teléfono,CLI-0236
TXN-00647,2023-01-18,2023-01-18 13:44:23,Mousepad Gaming,Accesorios,2,18.3,36.6,0,0.0,36.6,Sur,Roberto Díaz,App Móvil,CLI-0089
TXN-00648,2023-08-16,2023-08-16 20:09:44,Disco Externo 2TB,Almacenamiento,2,86.47,172.94,0,0.0,172.94,Sur,Sofía Martínez,Online,CLI-0108
